,brand,model,year,km_driven,fuel,seller_type,transmission,owner,torque,seats,consumption,volume,power,selling_price
2917,Renault,KWID,2017,40000,Petrol,Individual,0,0,72.0,5.0,25.17,799.0,53.3,250000
2918,Maruti,Alto,2009,17000,Petrol,Individual,0,0,62.0,5.0,19.7,796.0,46.3,120000
2919,Tata,Manza,2012,120000,Diesel,Individual,0,0,200.0,5.0,21.12,1248.0,88.8,287000
2920,Maruti,Baleno,2016,45000,Petrol,Individual,0,0,115.0,5.0,21.4,1197.0,83.1,550000
2921,Mahindra,Scorpio,2016,60000,Diesel,Individual,0,2,280.0,7.0,15.4,1997.0,120.0,950000
2922,Tata,Harrier,2019,25000,Diesel,Individual,0,0,350.0,5.0,17.0,1956.0,138.1,1630000
2923,Ford,Fiesta,2015,80000,Diesel,Individual,0,1,204.0,5.0,25.01,1498.0,89.75,501000
2924,Mahindra,Bolero,2014,70000,Diesel,Individual,0,0,195.0,7.0,15.96,2523.0,62.1,550000
2925,Maruti,Alto,2016,25000,Petrol,Individual,0,0,69.0,5.0,22.74,796.0,47.3,300000
2926,Maruti,Wagon,2015,50000,Petrol,Individual,0,2,90.0,5.0,20.51,998.0,67.04,300000
2930,Chevrolet,Sail,2016,15000,Petrol,Individual,0,0,108.5,5.0,18.2,1199.0,82.4,550000
2931,Mahindra,XUV500,2012,100000,Diesel,Individual,0,1,330.0,7.0,15.1,2179.0,140.0,700000
2932,Tata,Indigo,2011,70000,Petrol,Individual,0,0,100.0,5.0,15.64,1193.0,64.1,181000
2933,Mahindra,Scorpio,2009,110000,Diesel,Individual,1,1,290.0,8.0,11.79,2179.0,120.0,365000
2935,Maruti,Alto,2017,10000,Petrol,Individual,1,0,90.0,5.0,23.95,998.0,67.1,400000
2936,Hyundai,i10,2010,110000,Petrol,Individual,0,0,111.8,5.0,20.36,1197.0,78.9,210000
2937,Hyundai,Verna,2013,87000,Diesel,Individual,0,1,259.8,5.0,22.32,1582.0,126.32,500000
2938,Jaguar,XE,2017,9000,Diesel,Dealer,1,0,430.0,5.0,13.6,1999.0,177.0,2711000
2956,Tata,Zest,2017,120000,Petrol,Individual,0,0,140.0,5.0,17.57,1193.0,88.7,550000
2957,Maruti,Ertiga,2013,148000,Diesel,Individual,0,0,200.0,7.0,20.77,1248.0,88.8,509999
2958,Maruti,Alto,2015,18000,Petrol,Individual,0,0,69.0,5.0,22.74,796.0,47.3,310000
2959,Tata,Zest,2018,80000,Diesel,Individual,0,0,190.0,5.0,22.95,1248.0,74.0,775000
2960,Maruti,Alto,2004,96000,Petrol,Individual,0,2,62.0,5.0,19.7,796.0,46.3,105000
2961,Hyundai,i20,2013,210000,Diesel,Individual,0,2,219.6,5.0,21.9,1396.0,88.76,360000
2962,Volkswagen,Vento,2012,60000,Diesel,Individual,0,2,250.0,5.0,20.5,1598.0,105.0,400000
2963,Honda,WR-V,2019,35000,Petrol,Individual,0,0,110.0,5.0,17.5,1199.0,88.7,580000
2964,Tata,Indigo,2008,100000,Diesel,Individual,0,0,135.4,5.0,19.61,1405.0,70.0,210000
2965,Hyundai,Grand,2017,20000,Petrol,Individual,0,0,114.0,5.0,18.9,1197.0,82.0,550000
2966,Chevrolet,Sail,2013,110000,Petrol,Individual,0,1,113.0,5.0,18.2,1199.0,84.8,120000
2967,Toyota,Innova,2013,35000,Diesel,Individual,0,0,200.0,7.0,12.99,2494.0,100.6,400000
2968,Hyundai,i10,2008,40000,Petrol,Individual,0,0,111.7,5.0,20.36,1197.0,78.9,200000
2969,Tata,Manza,2013,140000,Diesel,Individual,0,0,200.0,5.0,21.02,1248.0,88.76,316000
2970,Maruti,Vitara,2017,110000,Diesel,Individual,0,0,200.0,5.0,24.3,1248.0,88.5,813000
2971,Toyota,Innova,2016,55000,Diesel,Individual,1,0,360.0,7.0,11.36,2755.0,171.5,1575000
2972,Toyota,Innova,2013,73000,Diesel,Individual,0,0,200.0,8.0,12.99,2494.0,100.0,900000
2973,Maruti,Ertiga,2015,100000,Diesel,Individual,0,0,200.0,7.0,20.77,1248.0,88.76,650000
2974,Ford,Figo,2015,32000,Diesel,Individual,0,1,215.0,5.0,25.83,1498.0,99.0,459999
2975,Nissan,Sunny,2012,112072,Diesel,Individual,0,0,200.0,5.0,21.64,1461.0,84.8,290000
2976,Ford,Figo,2014,30000,Diesel,Individual,0,0,160.0,5.0,20.0,1399.0,68.05,400000
2977,Maruti,Swift,2016,70000,Diesel,Individual,0,1,190.0,5.0,25.2,1248.0,74.0,565000
2979,Chevrolet,Spark,2009,80000,Petrol,Individual,0,1,90.3,5.0,18.0,995.0,62.0,150000
2980,BMW,3,2007,110000,Diesel,Individual,1,3,380.0,5.0,16.07,1995.0,181.0,480000
2981,Maruti,Zen,2007,80000,Petrol,Individual,0,1,84.0,5.0,18.2,1061.0,64.0,70000
2982,Mercedes-Benz,E-Class,2011,80000,Petrol,Individual,1,1,245.0,5.0,10.93,2497.0,204.0,1190000
2984,Ford,EcoSport,2018,19000,Diesel,Individual,0,0,205.0,5.0,23.0,1498.0,98.96,900000
2985,Hyundai,i20,2015,40000,Diesel,Individual,0,0,219.7,5.0,22.54,1396.0,88.73,600000
2986,Mahindra,Scorpio,2015,52269,Diesel,Individual,0,0,280.0,7.0,15.4,2179.0,120.0,1100000
2987,Maruti,Omni,2010,170000,LPG,Individual,0,1,57.0,5.0,10.9,796.0,32.8,120000
2990,Hyundai,i20,2009,60000,Petrol,Individual,0,2,112.0,5.0,18.5,1197.0,80.0,229999
2991,Honda,Amaze,2017,15780,Petrol,Individual,0,0,109.0,5.0,17.8,1198.0,86.7,570000
2992,Volkswagen,Vento,2012,80000,Diesel,Individual,0,2,250.0,5.0,20.54,1598.0,103.6,280000
2993,Hyundai,i20,2015,74000,Diesel,Individual,0,1,219.66,5.0,21.19,1396.0,88.73,580000
2994,Maruti,Ertiga,2018,35000,Diesel,Individual,0,1,200.0,7.0,25.47,1248.0,88.5,875000
2995,Maruti,Ciaz,2015,60000,Diesel,Individual,0,0,200.0,5.0,26.21,1248.0,88.5,700000
2996,Ford,Figo,2016,50000,Petrol,Individual,0,1,112.0,5.0,18.16,1196.0,86.8,388000
2997,Hyundai,i10,2011,80000,Petrol,Individual,0,1,111.8,5.0,20.36,1197.0,78.9,225000
2998,Tata,Indigo,2011,90000,Petrol,Individual,0,1,100.0,5.0,15.64,1193.0,64.08,90000
2999,Renault,Duster,2014,114000,Diesel,Individual,0,0,248.0,5.0,19.01,1461.0,108.45,600000
3000,Hyundai,i20,2009,100000,Petrol,Individual,0,0,112.0,5.0,18.5,1197.0,80.0,235000
3001,Maruti,Alto,2010,35000,Petrol,Individual,0,0,62.0,5.0,19.7,796.0,46.3,190000
3002,Tata,Manza,2011,79000,Diesel,Individual,0,0,200.0,5.0,21.12,1248.0,88.8,325000
3004,Volkswagen,Vento,2011,120000,Diesel,Individual,0,2,250.0,5.0,20.54,1598.0,103.6,300000
3005,Tata,Tigor,2017,10000,Petrol,Individual,0,0,114.0,5.0,20.3,1199.0,84.0,550000
3006,Mahindra,XUV500,2013,150000,Diesel,Individual,0,1,330.0,7.0,15.1,2179.0,140.0,720000
3007,Nissan,Micra,2011,110000,Petrol,Individual,0,0,104.0,5.0,18.06,1198.0,75.0,110000
3008,Maruti,Alto,2018,10000,Petrol,Individual,0,0,69.0,5.0,24.7,796.0,47.3,310000
3009,Maruti,Wagon,2010,70000,LPG,Individual,0,1,77.0,5.0,26.2,998.0,58.2,150000
3010,Tata,Indica,2012,46000,Diesel,Individual,0,0,135.4,5.0,19.4,1405.0,70.0,260000
3011,Hyundai,Accent,2002,120000,Petrol,Individual,0,3,123.0,5.0,13.2,1495.0,94.0,55000
3012,Maruti,Swift,2013,108800,Diesel,Individual,0,2,190.0,5.0,22.9,1248.0,74.0,450000
3013,Hyundai,i10,2009,70000,Petrol,Individual,0,1,111.8,5.0,20.36,1197.0,78.9,199000
3014,Mahindra,Scorpio,2018,35000,Diesel,Individual,0,0,200.0,7.0,15.4,2523.0,75.0,1000000
3015,Ford,Figo,2011,72000,Diesel,Individual,0,0,160.0,5.0,20.0,1399.0,68.0,240000
3016,Renault,KWID,2018,40000,Petrol,Individual,0,0,72.0,5.0,25.17,799.0,53.3,350000
3017,Mahindra,Bolero,2014,120000,Diesel,Individual,0,2,195.0,7.0,15.96,2523.0,62.1,530000
3018,Hyundai,Elite,2019,12500,Petrol,Individual,0,0,117.0,5.0,18.6,1197.0,81.86,625000
3019,Hyundai,Grand,2014,80000,Petrol,Individual,0,0,114.0,5.0,18.9,1197.0,82.0,378000
3020,Maruti,Swift,2018,100000,Diesel,Individual,0,1,190.0,5.0,28.4,1248.0,74.02,700000
3021,Hyundai,Santro,2011,110000,Petrol,Individual,0,1,96.1,5.0,17.92,1086.0,62.1,156000
3022,Mahindra,Bolero,2016,103000,Diesel,Individual,0,0,195.0,7.0,16.5,1493.0,70.0,700000
3024,Maruti,Alto,2006,100000,Petrol,Individual,0,1,62.0,5.0,19.7,796.0,46.3,120000
3025,Honda,Amaze,2015,45000,Petrol,Individual,1,0,109.0,5.0,15.5,1198.0,86.7,415000
3026,Honda,Amaze,2015,45000,Petrol,Individual,1,0,109.0,5.0,15.5,1198.0,86.7,450000
3027,Honda,Brio,2014,40000,Petrol,Individual,0,2,109.0,5.0,19.4,1198.0,86.8,325000
3028,Mahindra,Bolero,2014,200000,Diesel,Individual,0,0,195.0,9.0,15.96,2523.0,62.1,525000
3029,Hyundai,EON,2017,100000,Petrol,Individual,0,0,74.5,5.0,21.1,814.0,55.2,265000
3030,Maruti,Omni,2008,120000,Petrol,Individual,0,1,60.0,8.0,19.7,796.0,35.0,100000
3049,Tata,Zest,2015,100000,Diesel,Individual,0,0,200.0,5.0,23.0,1248.0,88.7,400000
3050,Hyundai,i20,2013,40000,Diesel,Individual,0,0,219.7,5.0,21.9,1396.0,88.8,345000
3051,Mahindra,Thar,2018,15000,Diesel,Individual,0,1,247.0,6.0,16.55,2498.0,105.0,850000
3052,Maruti,Ignis,2018,15000,Petrol,Individual,1,0,113.0,5.0,20.89,1197.0,81.8,620000
3053,Maruti,Baleno,2018,10000,Petrol,Individual,0,1,115.0,5.0,21.4,1197.0,83.1,700000
3054,Tata,Indica,2012,90000,Diesel,Individual,0,0,190.0,5.0,22.3,1248.0,74.0,200000
3055,Mitsubishi,Pajero,2015,39000,Diesel,Individual,0,0,400.0,7.0,13.5,2477.0,175.56,1700000
3056,Mahindra,XUV500,2015,28000,Diesel,Individual,0,1,330.0,7.0,15.1,2179.0,140.0,1050000
3057,Ford,Figo,2010,90000,Petrol,Individual,0,1,102.0,5.0,15.6,1196.0,70.0,160000
3058,Honda,Civic,2006,80000,Petrol,Individual,0,2,172.0,5.0,13.5,1799.0,130.0,150000
3059,Maruti,Zen,2010,35000,Petrol,Individual,0,0,90.0,5.0,19.0,998.0,67.1,200000
3060,Toyota,Corolla,2011,185000,Diesel,Individual,0,1,205.0,5.0,21.43,1364.0,87.2,365000
3061,Fiat,Avventura,2016,100000,Diesel,Individual,0,0,209.0,5.0,20.5,1248.0,91.72,360000
3062,Honda,City,2008,110000,Petrol,Individual,0,1,125.0,5.0,17.7,1497.0,78.0,200000
3063,Skoda,Laura,2010,100000,Diesel,Individual,0,1,250.0,5.0,17.5,1896.0,106.0,250000
3064,Skoda,Laura,2008,110000,Diesel,Individual,0,1,250.0,5.0,17.5,1896.0,106.0,229999
3065,Ford,Fiesta,2011,130000,Diesel,Individual,0,1,160.0,5.0,17.8,1399.0,68.0,320000
3066,Hyundai,Creta,2018,27000,Petrol,Individual,0,0,151.0,5.0,15.8,1591.0,121.3,1200000
3067,Maruti,Baleno,2018,9000,Petrol,Individual,1,0,115.0,5.0,21.4,1197.0,83.1,740000
3069,Maruti,Ignis,2019,19000,Petrol,Individual,1,1,113.0,5.0,20.89,1197.0,81.8,570000
3071,Tata,Indigo,2013,100000,Diesel,Individual,0,0,140.0,5.0,23.57,1396.0,70.0,250000
3072,Maruti,Wagon,2017,20000,Petrol,Individual,1,0,90.0,5.0,20.51,998.0,67.0,430000
3073,Hyundai,EON,2014,35000,Petrol,Individual,0,0,74.5,5.0,21.1,814.0,55.2,225000
3076,Hyundai,i20,2014,70000,Diesel,Individual,0,1,219.7,5.0,22.54,1396.0,88.73,440000
3077,Maruti,Vitara,2016,70000,Diesel,Individual,0,0,200.0,5.0,24.3,1248.0,88.5,800000
3080,Mahindra,Bolero,2017,80000,Diesel,Individual,0,0,195.0,7.0,16.5,1493.0,70.0,660000
3082,Maruti,Swift,2013,105000,Diesel,Individual,0,1,190.0,5.0,23.4,1248.0,74.0,420000
3083,Toyota,Innova,2011,121941,Diesel,Dealer,0,0,200.0,8.0,12.8,2494.0,102.0,500000
3084,Mahindra,Xylo,2014,100000,Diesel,Individual,0,0,220.0,8.0,14.0,2489.0,95.0,280000
3085,Renault,Duster,2013,152186,Diesel,Dealer,0,1,200.0,5.0,20.45,1461.0,83.8,425000
3086,Maruti,Swift,2016,20000,Petrol,Individual,0,0,113.0,5.0,20.4,1197.0,81.8,540000
3087,Toyota,Innova,2011,89580,Diesel,Dealer,0,1,200.0,8.0,12.8,2494.0,102.0,650000
3088,Toyota,Innova,2011,250000,Diesel,Individual,0,1,200.0,7.0,12.8,2494.0,102.0,550000
3089,Ford,Figo,2019,2789,Petrol,Dealer,0,0,112.0,5.0,18.16,1196.0,86.8,675000
3090,Ford,Freestyle,2018,35278,Diesel,Dealer,0,0,215.0,5.0,23.8,1499.0,98.97,700000
3091,Ford,Freestyle,2018,2860,Diesel,Dealer,0,0,215.0,5.0,23.8,1499.0,98.97,795000
3092,Toyota,Innova,2010,200000,Diesel,Individual,0,0,200.0,7.0,12.8,2494.0,102.0,515000
3093,Mahindra,KUV,2018,20000,Petrol,Individual,0,0,115.0,6.0,18.15,1198.0,82.0,450000
3094,Hyundai,Getz,2008,60000,Petrol,Individual,0,2,102.0,5.0,15.0,1086.0,66.6,155000
3095,Toyota,Etios,2011,100000,Diesel,Individual,0,1,170.0,5.0,23.59,1364.0,67.1,350000
3096,Ford,Figo,2011,78562,Diesel,Dealer,0,0,160.0,5.0,20.0,1399.0,68.0,250000
3097,Hyundai,Verna,2011,96000,Diesel,Individual,0,3,259.8,5.0,22.32,1582.0,126.32,450000
3099,Maruti,800,2003,36088,Petrol,Individual,0,0,59.0,4.0,16.1,796.0,37.0,55599
3100,Hyundai,i20,2014,50000,Diesel,Individual,0,0,219.7,5.0,22.54,1396.0,88.73,420000
3102,Maruti,S-Cross,2018,40000,Diesel,Individual,0,0,200.0,5.0,25.1,1248.0,88.5,750000
3103,Datsun,GO,2020,10000,Petrol,Individual,0,0,104.0,5.0,19.02,1198.0,67.05,450000
3104,Maruti,Swift,2008,60000,Diesel,Individual,0,1,190.0,5.0,17.8,1248.0,75.0,175000
3105,Hyundai,i20,2019,10000,Petrol,Individual,0,0,114.73,5.0,17.19,1197.0,81.86,650000
3106,Maruti,Ertiga,2018,10000,Diesel,Individual,0,0,200.0,7.0,25.47,1248.0,88.5,1050000
3107,Hyundai,Verna,2011,35000,Diesel,Individual,0,1,259.8,5.0,22.32,1582.0,126.32,375000
3108,Hyundai,Santa,2014,80000,Diesel,Individual,0,0,420.7,7.0,14.74,2199.0,194.3,1100000
3109,Mahindra,XUV500,2019,28000,Diesel,Individual,0,0,360.0,7.0,15.1,2179.0,152.87,1550000
3110,Ford,Figo,2017,35000,Diesel,Individual,0,0,215.0,5.0,24.29,1498.0,99.0,620000
3112,Renault,KWID,2019,10000,Petrol,Individual,0,0,72.0,5.0,25.17,799.0,53.3,320000
3113,Mahindra,XUV500,2019,25000,Diesel,Individual,1,1,360.0,7.0,15.1,2179.0,152.87,1650000
3114,Maruti,Alto,2016,50000,Petrol,Individual,0,0,90.0,5.0,23.95,998.0,67.05,320000
3115,Maruti,Swift,2012,129000,Diesel,Individual,0,0,190.0,5.0,19.3,1248.0,73.9,400000
3116,Mahindra,XUV500,2015,100000,Diesel,Individual,1,1,330.0,7.0,16.0,2179.0,140.0,900000
3117,Tata,Nexon,2018,28000,Petrol,Individual,0,1,170.0,5.0,17.0,1198.0,108.5,595000
3119,Mahindra,Verito,2013,70000,Petrol,Individual,0,0,128.0,5.0,13.87,1598.0,86.0,350000
3120,Maruti,Eeco,2019,10000,Petrol,Individual,0,0,101.0,5.0,15.37,1196.0,73.0,420000
3121,Hyundai,Verna,2008,110000,Diesel,Individual,0,1,235.0,5.0,18.1,1493.0,110.0,250000
3122,Maruti,Swift,2007,100000,Diesel,Individual,0,1,190.0,5.0,17.8,1248.0,75.0,250000
3124,Hyundai,Xcent,2016,60000,Petrol,Individual,1,0,114.0,5.0,16.9,1197.0,82.0,525000
3125,Mahindra,Scorpio,2008,110000,Diesel,Individual,0,2,290.0,7.0,10.5,2609.0,120.0,250000
3127,Maruti,Celerio,2017,10000,Petrol,Individual,0,0,90.0,5.0,23.1,998.0,67.04,430000
3128,Maruti,Baleno,2017,35000,Petrol,Individual,0,0,115.0,5.0,21.4,1197.0,83.1,630000
3129,Tata,Tigor,2018,23000,Petrol,Individual,0,0,114.0,5.0,20.3,1199.0,84.0,550000
3130,Mahindra,TUV,2018,20000,Diesel,Individual,0,0,280.0,9.0,18.49,2179.0,120.0,850000
3131,Mahindra,Bolero,2011,90000,Diesel,Individual,0,0,180.0,7.0,13.6,2523.0,63.0,455000
3132,Mahindra,Bolero,2011,90000,Diesel,Individual,0,0,180.0,7.0,13.6,2523.0,63.0,445000
3133,Hyundai,i20,2013,80000,Diesel,Individual,0,0,219.6,5.0,21.9,1396.0,88.76,370000
3134,Hyundai,Grand,2016,50000,Petrol,Individual,0,0,114.0,5.0,18.9,1197.0,82.0,500000
3136,Renault,KWID,2017,30000,Petrol,Individual,0,0,91.0,5.0,23.01,999.0,67.0,300000
3138,Mahindra,Scorpio,2017,46000,Diesel,Individual,0,0,280.0,7.0,15.4,2179.0,120.0,880000
3139,Mahindra,Scorpio,2015,80000,Diesel,Individual,0,0,200.0,9.0,15.4,2523.0,75.0,720000
3140,Hyundai,i20,2016,90000,Diesel,Individual,0,1,219.7,5.0,22.54,1396.0,88.73,550000
3141,Mahindra,Scorpio,2015,90000,Diesel,Individual,0,0,200.0,9.0,15.4,2523.0,75.0,720000
3143,Hyundai,i20,2015,90000,Diesel,Individual,0,0,219.7,5.0,22.54,1396.0,88.73,500000
3144,Maruti,Ertiga,2014,110000,Diesel,Individual,0,1,200.0,7.0,20.77,1248.0,88.76,525000
3145,Renault,KWID,2019,90000,Petrol,Individual,0,0,91.0,5.0,23.01,999.0,67.0,220000
3146,Mahindra,TUV,2016,60000,Diesel,Individual,0,0,240.0,7.0,18.49,1493.0,100.0,530000
3147,Maruti,Alto,2013,35000,Petrol,Individual,0,0,69.0,5.0,22.74,796.0,47.3,215000
3148,Volkswagen,Vento,2012,100000,Diesel,Individual,0,0,250.0,5.0,20.54,1598.0,103.6,335000
3149,Hyundai,Xcent,2015,90000,Diesel,Individual,0,1,180.4,5.0,24.4,1120.0,71.0,320000
3150,Ford,Figo,2011,120000,Diesel,Individual,0,1,160.0,5.0,20.0,1399.0,68.0,135000
3151,Honda,City,2014,56000,Petrol,Individual,0,1,145.0,5.0,17.4,1497.0,117.3,565000
3152,Hyundai,i20,2017,50000,Diesel,Individual,0,0,219.7,5.0,22.54,1396.0,88.73,575000
3153,Hyundai,EON,2014,70000,Petrol,Individual,0,1,74.5,5.0,21.1,814.0,55.2,170000
3154,Maruti,Alto,2014,30000,Petrol,Individual,0,0,69.0,5.0,22.74,796.0,47.3,250999
3155,Honda,City,2014,60000,Petrol,Individual,0,0,145.0,5.0,17.8,1497.0,117.3,650000
3156,Tata,Safari,2013,133000,Diesel,Individual,0,0,320.0,7.0,14.0,2179.0,138.1,550000
3157,Toyota,Innova,2010,160000,Diesel,Individual,0,0,200.0,7.0,12.8,2494.0,102.0,650000
3158,Mahindra,XUV500,2013,150000,Diesel,Individual,0,1,330.0,7.0,15.1,2179.0,140.0,800000
3159,Maruti,Alto,2020,30000,Petrol,Individual,0,0,69.0,5.0,22.05,796.0,47.3,250999
3160,Maruti,Alto,2013,60000,Petrol,Individual,0,1,69.0,5.0,22.74,796.0,47.3,170000
3161,Tata,Indigo,2013,30000,Diesel,Individual,0,0,135.0,5.0,19.09,1396.0,69.0,250000
3162,Chevrolet,Enjoy,2014,80000,Petrol,Individual,0,0,131.0,7.0,13.7,1399.0,98.82,312000
3163,Maruti,Alto,2014,20000,Petrol,Individual,0,0,69.0,5.0,22.74,796.0,47.3,250000
3164,Hyundai,EON,2013,80000,Petrol,Individual,0,0,74.5,5.0,21.1,814.0,55.2,200000
3165,Mahindra,Scorpio,2016,73000,Diesel,Individual,0,0,200.0,7.0,15.4,2523.0,75.0,670000
3166,Hyundai,EON,2017,50000,Petrol,Individual,0,0,74.5,5.0,21.1,814.0,55.2,270000
3167,Mahindra,Bolero,2012,200000,Diesel,Individual,0,0,195.0,7.0,15.96,2523.0,62.1,360000
3168,Mahindra,Supro,2018,50000,Diesel,Individual,0,0,98.0,8.0,23.5,909.0,45.0,400000
3174,Maruti,XL6,2019,15000,Petrol,Individual,0,0,138.0,6.0,19.01,1462.0,103.2,1000000
3175,Maruti,SX4,2017,44000,Diesel,Dealer,0,0,200.0,5.0,23.65,1248.0,88.5,650000
3185,Maruti,Swift,2012,70000,Petrol,Individual,0,1,114.0,5.0,18.6,1197.0,85.8,280000
3186,Ford,Classic,2013,90000,Petrol,Individual,0,0,146.0,5.0,14.09,1596.0,99.6,350000
3187,Mahindra,XUV500,2017,42000,Diesel,Individual,0,1,330.0,7.0,16.0,2179.0,140.0,1150000
3188,Maruti,Ciaz,2017,80000,Petrol,Individual,0,0,130.0,5.0,20.73,1373.0,91.1,810000
3189,Chevrolet,Beat,2012,60000,Petrol,Individual,0,0,108.0,5.0,18.6,1199.0,79.4,180000
3190,Tata,Nano,2017,70000,Petrol,Individual,0,2,51.0,4.0,23.9,624.0,37.48,66000
3191,Maruti,Wagon,2015,20000,Petrol,Individual,0,1,90.0,5.0,20.51,998.0,67.04,369000
3192,Tata,New,2012,80000,Diesel,Individual,0,1,320.0,7.0,13.93,2179.0,138.1,300000
3193,Mahindra,Bolero,2008,90000,Diesel,Individual,0,0,180.0,7.0,13.6,2523.0,63.0,350000
3194,Chevrolet,Tavera,2005,220000,Diesel,Individual,0,0,186.0,10.0,14.8,2499.0,80.0,160000
3195,Maruti,Swift,2009,100000,Diesel,Individual,0,1,190.0,5.0,17.8,1248.0,75.0,221000
3196,Toyota,Camry,2004,120000,Petrol,Individual,0,1,224.0,5.0,13.4,2362.0,164.7,250000
3197,Maruti,Eeco,2012,110000,Petrol,Individual,0,0,101.0,5.0,15.37,1196.0,73.0,190000
3198,Renault,KWID,2017,60000,Petrol,Individual,0,0,72.0,5.0,25.17,799.0,53.3,300000
3199,Maruti,Swift,2016,50000,Diesel,Individual,0,0,190.0,5.0,26.59,1248.0,74.0,650000
3200,Honda,Amaze,2018,40000,Petrol,Individual,0,0,109.0,5.0,17.8,1198.0,86.7,635000
3201,Hyundai,Verna,2013,88000,Diesel,Individual,0,1,259.8,5.0,22.32,1582.0,126.32,520000
3202,Mahindra,Scorpio,2020,50000,Diesel,Individual,0,0,320.0,7.0,16.36,2179.0,140.0,1500000
3203,Maruti,Swift,2017,26000,Petrol,Individual,0,1,113.0,5.0,21.21,1197.0,81.8,484999
3204,Ford,Fiesta,2007,80000,Petrol,Individual,0,1,160.0,5.0,16.6,1388.0,68.0,120000
3205,Hyundai,EON,2014,60000,Petrol,Individual,0,1,74.5,5.0,21.1,814.0,55.2,220000
3206,Hyundai,i10,2014,80000,Petrol,Individual,0,1,111.7,5.0,20.36,1197.0,78.9,320000
3207,Maruti,Swift,2011,90000,Diesel,Individual,0,1,190.0,5.0,22.9,1248.0,74.0,375000
3208,Hyundai,Verna,2012,80000,Diesel,Individual,0,1,259.8,5.0,22.32,1582.0,126.32,440000
3209,Hyundai,Grand,2019,15000,Petrol,Individual,1,0,113.75,5.0,18.9,1197.0,81.86,550000
3210,Maruti,Swift,2017,35000,Diesel,Individual,0,1,190.0,5.0,25.2,1248.0,74.0,640000
3211,Toyota,Etios,2014,120000,Diesel,Individual,0,0,170.0,5.0,23.59,1364.0,67.04,420000
3212,Hyundai,Grand,2016,63000,Diesel,Individual,0,2,160.0,5.0,24.0,1120.0,70.0,330000
3213,Volkswagen,Ameo,2019,25000,Diesel,Individual,0,0,250.0,5.0,21.66,1498.0,108.62,800000
3214,Maruti,Wagon,2011,64500,Petrol,Individual,0,0,90.0,5.0,18.9,998.0,67.1,240000
3215,Mahindra,KUV,2016,100000,Diesel,Individual,0,1,190.0,6.0,25.32,1198.0,77.0,360000
3216,Hyundai,Verna,2017,40000,Diesel,Individual,0,0,259.9,5.0,23.9,1582.0,126.2,750000
3217,Hyundai,i20,2017,15000,Petrol,Individual,0,1,114.7,5.0,18.6,1197.0,81.83,570000
3218,Toyota,Etios,2015,25000,Diesel,Individual,0,0,170.0,5.0,23.59,1364.0,67.04,450000
3219,Maruti,Alto,2015,80000,Petrol,Individual,0,1,90.0,5.0,23.95,998.0,67.05,240000
3220,Tata,Manza,2011,148000,Diesel,Individual,0,1,200.0,5.0,21.12,1248.0,88.8,149000
3221,Mahindra,Scorpio,2018,40000,Diesel,Individual,0,0,320.0,7.0,16.36,2179.0,140.0,1500000
3222,Hyundai,Santro,2012,70000,LPG,Individual,0,1,96.1,5.0,13.45,1086.0,62.1,185000
3223,Maruti,800,2008,40000,Petrol,Individual,0,1,59.0,4.0,16.1,796.0,37.0,65000
3224,Tata,Indigo,2010,120000,Diesel,Individual,0,0,132.0,5.0,17.0,1405.0,70.0,130000
3225,Ford,Fiesta,2012,60000,Diesel,Individual,0,0,160.0,5.0,17.8,1399.0,67.0,330000
3226,Tata,Manza,2011,90000,Diesel,Dealer,0,0,200.0,5.0,18.8,1248.0,90.0,190000
3227,Maruti,Swift,2014,68000,Diesel,Dealer,0,0,190.0,5.0,22.9,1248.0,74.0,501000
3228,Mahindra,XUV500,2012,77000,Diesel,Dealer,0,1,330.0,7.0,15.1,2179.0,140.0,570000
3229,Honda,Amaze,2015,85000,Diesel,Dealer,0,0,200.0,5.0,25.8,1498.0,98.6,450000
3230,Toyota,Etios,2011,45500,Petrol,Dealer,0,0,132.0,5.0,16.78,1496.0,88.73,285000
3231,Maruti,Swift,2014,67000,Diesel,Dealer,0,0,190.0,5.0,28.4,1248.0,74.0,490000
3232,Maruti,Swift,2014,77000,Diesel,Dealer,0,0,190.0,5.0,28.4,1248.0,74.0,500000
3233,Hyundai,EON,2016,47000,Petrol,Dealer,0,0,74.5,5.0,21.1,814.0,55.2,275000
3234,Tata,Tiago,2017,57000,Petrol,Dealer,0,0,113.0,5.0,23.84,1199.0,84.48,440000
3235,Hyundai,i20,2018,71500,Diesel,Dealer,0,0,219.7,5.0,22.54,1396.0,88.73,825000
3236,Toyota,Etios,2012,110000,Diesel,Dealer,0,0,170.0,5.0,23.59,1364.0,67.04,411000
3237,Maruti,Swift,2013,82000,Diesel,Dealer,0,1,190.0,5.0,26.59,1248.0,74.0,470000
3238,Maruti,Swift,2013,70000,Diesel,Dealer,0,1,190.0,5.0,28.4,1248.0,74.0,445000
3239,Maruti,Baleno,2017,28000,Diesel,Dealer,0,0,190.0,5.0,27.39,1248.0,74.0,752000
3240,Skoda,Rapid,2016,125000,Diesel,Dealer,0,1,250.0,5.0,21.14,1498.0,103.52,650000
3241,Maruti,Swift,2013,67000,Diesel,Dealer,0,1,190.0,5.0,28.4,1248.0,74.0,450000
3242,Maruti,Swift,2012,8500,Petrol,Dealer,0,0,113.0,5.0,22.0,1197.0,81.8,511000
